article_id,api,entity_text,entity_type,confidence,entity_sentiment_score,entity_salience,neutralisation_model
art_178,Azure,U.S.,Location,0.99,,,gpt-4o
art_178,Azure,allies,PersonType,0.72,,,gpt-4o
art_178,Azure,advocating,Skill,0.5,,,gpt-4o
art_178,Azure,Business leaders,PersonType,0.59,,,gpt-4o
art_178,Azure,Apple,Organization,0.99,,,gpt-4o
art_178,Azure,Tim Cook,Person,1.0,,,gpt-4o
art_178,Azure,Tesla,Organization,0.98,,,gpt-4o
art_178,Azure,Elon Musk,Person,1.0,,,gpt-4o
art_178,Azure,Trump,Person,1.0,,,gpt-4o
art_178,Azure,Democratic,PersonType,0.72,,,gpt-4o
art_178,Azure,donor,PersonType,0.56,,,gpt-4o
art_178,Azure,Tom Steyer,Person,1.0,,,gpt-4o
art_178,Azure,Americans,PersonType,0.99,,,gpt-4o
art_178,Azure,Trump,Person,1.0,,,gpt-4o
art_178,Azure,Associated Press,Organization,0.9,,,gpt-4o
art_178,AWS,several days,QUANTITY,0.7457,,,gpt-5-5
art_178,AWS,President Trump,PERSON,0.8215,,,gpt-5-5
art_178,AWS,Thursday,DATE,0.9982,,,gpt-5-5
art_178,AWS,Paris climate agreement,TITLE,0.9823,,,gpt-5-5
art_178,AWS,Trump,PERSON,0.9995,,,gpt-5-5
art_178,AWS,Paris accord,TITLE,0.9728,,,gpt-5-5
art_178,AWS,United States,LOCATION,0.9368,,,gpt-5-5
art_178,AWS,Trump,PERSON,0.9992,,,gpt-5-5
art_178,AWS,Republican,ORGANIZATION,0.8595,,,gpt-5-5
art_178,AWS,United States,LOCATION,0.7122,,,gpt-5-5
art_178,AWS,Syria,ORGANIZATION,0.7662,,,gpt-5-5
art_178,AWS,Nicaragua,ORGANIZATION,0.7352,,,gpt-5-5
art_178,AWS,Paris agreement,TITLE,0.9812,,,gpt-5-5
art_178,AWS,Paris accord,TITLE,0.9284,,,gpt-5-5
art_178,AWS,Trump,PERSON,0.9997,,,gpt-5-5
art_178,AWS,Paris Climate Agreement,TITLE,0.9888,,,gpt-5-5
art_178,AWS,nearly 200 nations,QUANTITY,0.9479,,,gpt-5-5
art_178,AWS,U.S.,LOCATION,0.5305,,,gpt-5-5
art_178,AWS,second largest emitter of carbon,QUANTITY,0.841,,,gpt-5-5
art_178,AWS,nearly 30 percent,QUANTITY,0.9749,,,gpt-5-5
art_178,AWS,2025,DATE,0.9937,,,gpt-5-5
art_178,AWS,Former,PERSON,0.5019,,,gpt-5-5
art_178,AWS,President Barack Obama,PERSON,0.7948,,,gpt-5-5
art_178,AWS,Paris Accord,TITLE,0.983,,,gpt-5-5
art_178,AWS,Trump,PERSON,0.9996,,,gpt-5-5
art_178,AWS,Thursday,DATE,0.9972,,,gpt-5-5
art_178,AWS,American,OTHER,0.9335,,,gpt-5-5
art_178,AWS,one planet,QUANTITY,0.7035,,,gpt-5-5
art_178,AWS,Obama,PERSON,0.9995,,,gpt-5-5
art_178,AWS,Vermont,LOCATION,0.6376,,,gpt-5-5
art_178,AWS,Sen.,PERSON,0.8973,,,gpt-5-5
art_178,AWS,Bernie Sanders,PERSON,0.9063,,,gpt-5-5
art_178,AWS,Trump,PERSON,0.9987,,,gpt-5-5
art_178,AWS,American,OTHER,0.9551,,,gpt-5-5
art_178,AWS,Vice President,PERSON,0.983,,,gpt-5-5
art_178,AWS,Al Gore,PERSON,0.818,,,gpt-5-5
art_178,AWS,Republican National Committee,ORGANIZATION,0.9046,,,gpt-5-5
art_178,AWS,Chairwoman,PERSON,0.8927,,,gpt-5-5
art_178,AWS,Ronna McDaniel,PERSON,0.9899,,,gpt-5-5
art_178,AWS,Trump,PERSON,0.999,,,gpt-5-5
art_178,AWS,American,OTHER,0.9306,,,gpt-5-5
art_178,AWS,first,QUANTITY,0.6503,,,gpt-5-5
art_178,AWS,president,PERSON,0.5019,,,gpt-5-5
art_178,AWS,U.S.,ORGANIZATION,0.5333,,,gpt-5-5
art_178,AWS,millions of jobs,QUANTITY,0.9906,,,gpt-5-5
art_178,AWS,trillions,QUANTITY,0.8348,,,gpt-5-5
art_178,AWS,Trump,PERSON,0.9991,,,gpt-5-5
art_178,AWS,Wednesday,DATE,0.998,,,gpt-5-5
art_178,AWS,Twitter,TITLE,0.4996,,,gpt-5-5
art_178,AWS,American,OTHER,0.9579,,,gpt-5-5
art_178,AWS,U.S.,ORGANIZATION,0.939,,,gpt-5-5
art_178,AWS,Berlin,LOCATION,0.9973,,,gpt-5-5
art_178,AWS,Chinese,OTHER,0.9451,,,gpt-5-5
art_178,AWS,Premier,PERSON,0.6985,,,gpt-5-5
art_178,AWS,Li Keqiang,PERSON,0.9714,,,gpt-5-5
art_178,AWS,no,QUANTITY,0.5008,,,gpt-5-5
art_178,AWS,ramifications,QUANTITY,0.6047,,,gpt-5-5
art_178,AWS,America,ORGANIZATION,0.955,,,gpt-5-5
art_178,AWS,Miguel Canete,PERSON,0.9996,,,gpt-5-5
art_178,AWS,European Union,ORGANIZATION,0.9969,,,gpt-5-5
art_178,AWS,Paris accord,TITLE,0.9176,,,gpt-5-5
art_178,AWS,EU,ORGANIZATION,0.9942,,,gpt-5-5
art_178,AWS,U.S.,ORGANIZATION,0.6993,,,gpt-5-5
art_178,AWS,Trump,PERSON,0.9995,,,gpt-5-5
art_178,AWS,White,ORGANIZATION,0.5074,,,gpt-5-5
art_178,AWS,House,LOCATION,0.5146,,,gpt-5-5
art_178,AWS,Rose Garden,LOCATION,0.6543,,,gpt-5-5
art_178,AWS,2016,EVENT,0.5245,,,gpt-5-5
art_178,AWS,Trump,PERSON,0.9991,,,gpt-5-5
art_178,AWS,Paris,TITLE,0.6197,,,gpt-5-5
art_178,AWS,first major policy speech,QUANTITY,0.7706,,,gpt-5-5
art_178,AWS,March 2016,DATE,0.9993,,,gpt-5-5
art_178,AWS,United Nations,ORGANIZATION,0.9421,,,gpt-5-5
art_178,AWS,Trump,PERSON,0.9996,,,gpt-5-5
art_178,AWS,Paris Climate Agreement,TITLE,0.9948,,,gpt-5-5
art_178,AWS,Trump,PERSON,0.9988,,,gpt-5-5
art_178,AWS,Trump,PERSON,0.993,,,gpt-5-5
art_178,AWS,Steve Bannon,PERSON,0.9988,,,gpt-5-5
art_178,AWS,EPA,ORGANIZATION,0.9974,,,gpt-5-5
art_178,AWS,Administrator,PERSON,0.4954,,,gpt-5-5
art_178,AWS,Scott Pruitt,PERSON,0.9911,,,gpt-5-5
art_178,AWS,Both,QUANTITY,0.9709,,,gpt-5-5
art_178,AWS,Thursday,DATE,0.9987,,,gpt-5-5
art_178,AWS,Trump,PERSON,0.9984,,,gpt-5-5
art_178,AWS,Ivanka,PERSON,0.9993,,,gpt-5-5
art_178,AWS,U.S.,ORGANIZATION,0.6019,,,gpt-5-5
art_178,AWS,Paris agreement,TITLE,0.9188,,,gpt-5-5
art_178,AWS,Apple,ORGANIZATION,0.9977,,,gpt-5-5
art_178,AWS,Tim Cook,PERSON,0.9841,,,gpt-5-5
art_178,AWS,Tesla,ORGANIZATION,0.9968,,,gpt-5-5
art_178,AWS,Elon Musk,PERSON,0.9977,,,gpt-5-5
art_178,AWS,Trump,PERSON,0.9984,,,gpt-5-5
art_178,AWS,Democratic,ORGANIZATION,0.7315,,,gpt-5-5
art_178,AWS,Tom Steyer,PERSON,0.9996,,,gpt-5-5
art_178,AWS,Americans,PERSON,0.6928,,,gpt-5-5
art_178,AWS,Trump,PERSON,0.9987,,,gpt-5-5
art_178,AWS,Associated Press,ORGANIZATION,0.9668,,,gpt-5-5
art_178,Google,Trump,OTHER,,0.0,0.1732,gpt-5-5
art_178,Google,Barack Obama,PERSON,,0.0,0.1203,gpt-5-5
art_178,Google,Paris,LOCATION,,-0.1,0.0479,gpt-5-5
art_178,Google,agreement,OTHER,,-0.1,0.0476,gpt-5-5
art_178,Google,Paris Climate Agreement,WORK_OF_ART,,0.0,0.0411,gpt-5-5
art_178,Google,accord,OTHER,,0.0,0.0359,gpt-5-5
art_178,Google,climate agreement,WORK_OF_ART,,0.0,0.0231,gpt-5-5
art_178,Google,accord,OTHER,,-0.2,0.0218,gpt-5-5
art_178,Google,administration,ORGANIZATION,,0.0,0.0185,gpt-5-5
art_178,Google,United States,LOCATION,,0.0,0.0171,gpt-5-5
art_178,Google,attention,OTHER,,0.0,0.0148,gpt-5-5
art_178,Google,climate,OTHER,,0.0,0.0129,gpt-5-5
art_178,Google,Miguel Canete,PERSON,,0.0,0.0119,gpt-5-5
art_178,Google,decision,OTHER,,0.0,0.011,gpt-5-5
art_178,Google,world leaders,PERSON,,0.0,0.0106,gpt-5-5
art_178,Google,deal,OTHER,,0.0,0.0095,gpt-5-5
art_178,Google,economy,OTHER,,-0.1,0.0092,gpt-5-5
art_178,Google,nations,ORGANIZATION,,0.0,0.0091,gpt-5-5
art_178,Google,leadership,OTHER,,0.0,0.009,gpt-5-5
art_178,Google,community,OTHER,,0.0,0.0088,gpt-5-5
art_178,Google,action,OTHER,,-0.4,0.0088,gpt-5-5
art_178,Google,Critics,PERSON,,-0.1,0.0088,gpt-5-5
art_178,Google,decision,OTHER,,-0.3,0.0084,gpt-5-5
art_178,Google,criticism,OTHER,,0.0,0.0083,gpt-5-5
art_178,Google,decision,OTHER,,-0.3,0.0083,gpt-5-5
art_178,Google,members,PERSON,,0.0,0.0081,gpt-5-5
art_178,Google,campaign promise,OTHER,,0.0,0.0081,gpt-5-5
art_178,Google,president,PERSON,,0.0,0.0073,gpt-5-5
art_178,Google,level,OTHER,,-0.2,0.0071,gpt-5-5
art_178,Google,opposition,OTHER,,0.0,0.0071,gpt-5-5
art_178,Google,nations,LOCATION,,0.0,0.0071,gpt-5-5
art_178,Google,accord,OTHER,,0.0,0.0068,gpt-5-5
art_178,Google,Ronna McDaniel,PERSON,,0.1,0.0061,gpt-5-5
art_178,Google,climate change,OTHER,,0.0,0.0043,gpt-5-5
art_178,Google,move,EVENT,,0.0,0.0042,gpt-5-5
art_178,Google,Republican,ORGANIZATION,,0.0,0.0042,gpt-5-5
art_178,Google,Nicaragua,LOCATION,,0.0,0.0042,gpt-5-5
art_178,Google,Syria,LOCATION,,0.1,0.0042,gpt-5-5
art_178,Google,Bernie Sanders,PERSON,,-0.4,0.004,gpt-5-5
art_178,Google,Al Gore,PERSON,,-0.3,0.0038,gpt-5-5
art_178,Google,economy,OTHER,,0.1,0.0036,gpt-5-5
art_178,Google,world,LOCATION,,0.0,0.0036,gpt-5-5
art_178,Google,Li Keqiang,PERSON,,0.0,0.0034,gpt-5-5
art_178,Google,authority,OTHER,,0.0,0.0032,gpt-5-5
art_178,Google,jobs,OTHER,,0.2,0.003,gpt-5-5
art_178,Google,disadvantage,OTHER,,-0.2,0.003,gpt-5-5
art_178,Google,greenhouse gas emissions,OTHER,,0.0,0.003,gpt-5-5
art_178,Google,fossil fuel emissions,OTHER,,0.0,0.003,gpt-5-5
art_178,Google,president,PERSON,,0.0,0.0029,gpt-5-5
art_178,Google,president,PERSON,,0.0,0.0029,gpt-5-5
art_178,Google,supporters,PERSON,,-0.1,0.0029,gpt-5-5
art_178,Google,Scott Pruitt,PERSON,,0.0,0.0028,gpt-5-5
art_178,Google,Steve Bannon,PERSON,,0.0,0.0028,gpt-5-5
art_178,Google,decision,OTHER,,-0.6,0.0028,gpt-5-5
art_178,Google,climate change,OTHER,,0.0,0.0027,gpt-5-5
art_178,Google,line,OTHER,,-0.1,0.0027,gpt-5-5
art_178,Google,effort,OTHER,,0.0,0.0027,gpt-5-5
art_178,Google,carbon,OTHER,,0.0,0.0026,gpt-5-5
art_178,Google,emitter,PERSON,,0.0,0.0026,gpt-5-5
art_178,Google,Apple,ORGANIZATION,,0.0,0.0026,gpt-5-5
art_178,Google,decision,OTHER,,-0.6,0.0026,gpt-5-5
art_178,Google,statement,WORK_OF_ART,,0.0,0.0025,gpt-5-5
art_178,Google,states,LOCATION,,0.0,0.0025,gpt-5-5
art_178,Google,leader,PERSON,,0.0,0.0025,gpt-5-5
art_178,Google,deals,OTHER,,0.0,0.0024,gpt-5-5
art_178,Google,economy,OTHER,,0.1,0.0024,gpt-5-5
art_178,Google,decision,OTHER,,0.0,0.0024,gpt-5-5
art_178,Google,businesses,ORGANIZATION,,0.0,0.0024,gpt-5-5
art_178,Google,consensus,OTHER,,0.0,0.0023,gpt-5-5
art_178,Google,world,LOCATION,,0.0,0.0022,gpt-5-5
art_178,Google,Administration,ORGANIZATION,,0.0,0.0022,gpt-5-5
art_178,Google,authority,OTHER,,0.0,0.0021,gpt-5-5
art_178,Google,speech,EVENT,,0.0,0.0021,gpt-5-5
art_178,Google,campaign promise,OTHER,,0.0,0.002,gpt-5-5
art_178,Google,news,OTHER,,0.0,0.002,gpt-5-5
art_178,Google,jobs,OTHER,,0.2,0.002,gpt-5-5
art_178,Google,news,OTHER,,0.0,0.002,gpt-5-5
art_178,Google,generations,PERSON,,0.0,0.002,gpt-5-5
art_178,Google,announcement,EVENT,,0.0,0.002,gpt-5-5
art_178,Google,Ivanka,PERSON,,0.0,0.0019,gpt-5-5
art_178,Google,Tom Steyer,PERSON,,-0.5,0.0019,gpt-5-5
art_178,Google,critics,PERSON,,0.0,0.0019,gpt-5-5
art_178,Google,consequences,OTHER,,-0.1,0.0019,gpt-5-5
art_178,Google,pact,OTHER,,0.0,0.0019,gpt-5-5
art_178,Google,officials,PERSON,,0.0,0.0019,gpt-5-5
art_178,Google,humans,PERSON,,0.0,0.0018,gpt-5-5
art_178,Google,disgrace,OTHER,,-0.3,0.0018,gpt-5-5
art_178,Google,workers,PERSON,,0.2,0.0018,gpt-5-5
art_178,Google,taxpayers,PERSON,,0.0,0.0018,gpt-5-5
art_178,Google,expense,OTHER,,0.0,0.0018,gpt-5-5
art_178,Google,message,OTHER,,0.0,0.0018,gpt-5-5
art_178,Google,trillions,OTHER,,0.2,0.0018,gpt-5-5
art_178,Google,output,OTHER,,0.2,0.0018,gpt-5-5
art_178,Google,loss,OTHER,,0.3,0.0018,gpt-5-5
art_178,Google,millions,PERSON,,0.3,0.0018,gpt-5-5
art_178,Google,legislature,ORGANIZATION,,0.0,0.0018,gpt-5-5
art_178,Google,vote,OTHER,,0.0,0.0018,gpt-5-5
art_178,Google,cities,LOCATION,,0.0,0.0018,gpt-5-5
art_178,Google,absence,OTHER,,0.0,0.0018,gpt-5-5
art_178,Google,abdication,OTHER,,-0.5,0.0018,gpt-5-5
art_178,Google,climate change,OTHER,,0.0,0.0018,gpt-5-5
art_178,Google,climate rules,OTHER,,-0.1,0.0017,gpt-5-5
art_178,Google,responsibility,OTHER,,0.0,0.0016,gpt-5-5
art_178,Google,standing,OTHER,,0.0,0.0016,gpt-5-5
art_178,Google,ramifications,OTHER,,0.0,0.0016,gpt-5-5
art_178,Google,allies,ORGANIZATION,,0.0,0.0015,gpt-5-5
art_178,Google,speech,OTHER,,0.0,0.0015,gpt-5-5
art_178,Google,handful,OTHER,,0.0,0.0015,gpt-5-5
art_178,Google,funding,OTHER,,0.0,0.0015,gpt-5-5
art_178,Google,members,PERSON,,0.0,0.0014,gpt-5-5
art_178,Google,disagreement,OTHER,,-0.1,0.0014,gpt-5-5
art_178,Google,president,PERSON,,0.0,0.0014,gpt-5-5
art_178,Google,planet,LOCATION,,0.0,0.0014,gpt-5-5
art_178,Google,agreement,OTHER,,0.0,0.0013,gpt-5-5
art_178,Google,agreement,OTHER,,0.1,0.0013,gpt-5-5
art_178,Google,decision,OTHER,,-0.6,0.0013,gpt-5-5
art_178,Google,way,OTHER,,0.0,0.0013,gpt-5-5
art_178,Google,Republican National Committee,ORGANIZATION,,0.0,0.0013,gpt-5-5
art_178,Google,business leaders,PERSON,,0.0,0.0013,gpt-5-5
art_178,Google,energy,OTHER,,0.0,0.0012,gpt-5-5
art_178,Google,programs,OTHER,,-0.1,0.0012,gpt-5-5
art_178,Google,hoax,OTHER,,0.0,0.0012,gpt-5-5
art_178,Google,inner circle,LOCATION,,-0.1,0.0012,gpt-5-5
art_178,Google,lawmakers,PERSON,,0.0,0.0012,gpt-5-5
art_178,Google,Associated Press,ORGANIZATION,,0.0,0.0012,gpt-5-5
art_178,Google,deal,OTHER,,0.0,0.0012,gpt-5-5
art_178,Google,allies,ORGANIZATION,,0.0,0.0011,gpt-5-5
art_178,Google,Vermont,LOCATION,,-0.4,0.0011,gpt-5-5
art_178,Google,announcement,EVENT,,0.0,0.001,gpt-5-5
art_178,Google,support,OTHER,,0.0,0.001,gpt-5-5
art_178,Google,United Nations,ORGANIZATION,,-0.1,0.001,gpt-5-5
art_178,Google,Twitter,OTHER,,0.0,0.001,gpt-5-5
art_178,Google,Berlin,LOCATION,,0.0,0.001,gpt-5-5
art_178,Google,Chinese,LOCATION,,0.0,0.001,gpt-5-5
art_178,Google,Both,PERSON,,0.2,0.0009,gpt-5-5
art_178,Google,front row,OTHER,,0.2,0.0009,gpt-5-5
art_178,Google,effects,OTHER,,-0.6,0.0009,gpt-5-5
art_178,Google,report,WORK_OF_ART,,0.0,0.0009,gpt-5-5
art_178,Google,climate change,OTHER,,0.0,0.0009,gpt-5-5
art_178,Google,European Union,ORGANIZATION,,0.0,0.0009,gpt-5-5
art_178,Google,accord,OTHER,,-0.2,0.0008,gpt-5-5
art_178,Google,climate agreement,OTHER,,0.0,0.0008,gpt-5-5
art_178,Google,Generations of Americans,OTHER,,0.0,0.0008,gpt-5-5
art_178,Google,island states,LOCATION,,0.0,0.0008,gpt-5-5
art_178,Google,economies,OTHER,,0.0,0.0007,gpt-5-5
art_178,Google,businesses,ORGANIZATION,,0.0,0.0007,gpt-5-5
art_178,Google,world,LOCATION,,0.0,0.0007,gpt-5-5
art_178,Google,climate deal,EVENT,,0.0,0.0007,gpt-5-5
art_178,Google,community,OTHER,,0.0,0.0007,gpt-5-5
art_178,Google,alliances,OTHER,,0.0,0.0007,gpt-5-5
art_178,Google,policy speech,EVENT,,0.0,0.0007,gpt-5-5
art_178,Google,Business leaders,PERSON,,0.0,0.0006,gpt-5-5
art_178,Google,individuals,PERSON,,0.0,0.0005,gpt-5-5
art_178,Google,side,OTHER,,0.0,0.0005,gpt-5-5
art_178,Google,history,OTHER,,0.0,0.0005,gpt-5-5
art_178,Google,election,EVENT,,0.0,0.0005,gpt-5-5
art_178,Google,candidate,PERSON,,0.0,0.0005,gpt-5-5
art_178,Google,Elon Musk,PERSON,,0.1,0.0005,gpt-5-5
art_178,Google,Tesla,ORGANIZATION,,0.0,0.0005,gpt-5-5
art_178,Google,Democratic,ORGANIZATION,,0.0,0.0005,gpt-5-5
art_178,Google,Tim Cook,PERSON,,0.1,0.0003,gpt-5-5
art_178,Google,White House Rose Garden,LOCATION,,0.0,0.0003,gpt-5-5
art_178,Azure,After several days,DateTime,0.95,,,gpt-5-5
art_178,Azure,Trump,Person,0.98,,,gpt-5-5
art_178,Azure,Thursday,DateTime,1.0,,,gpt-5-5
art_178,Azure,Paris,Location,0.97,,,gpt-5-5
art_178,Azure,Trump,Person,1.0,,,gpt-5-5
art_178,Azure,Paris,Location,0.66,,,gpt-5-5
art_178,Azure,United States,Location,1.0,,,gpt-5-5
art_178,Azure,Trump,Person,1.0,,,gpt-5-5
art_178,Azure,Republican,PersonType,0.61,,,gpt-5-5
art_178,Azure,world leaders,PersonType,0.61,,,gpt-5-5
art_178,Azure,members,PersonType,0.82,,,gpt-5-5
art_178,Azure,United States,Location,1.0,,,gpt-5-5
art_178,Azure,Syria,Location,1.0,,,gpt-5-5
art_178,Azure,Nicaragua,Location,1.0,,,gpt-5-5
art_178,Azure,Critics,PersonType,0.97,,,gpt-5-5
art_178,Azure,Paris,Location,0.99,,,gpt-5-5
art_178,Azure,economy,Skill,0.74,,,gpt-5-5
art_178,Azure,supporters,PersonType,0.95,,,gpt-5-5
art_178,Azure,Paris,Location,0.61,,,gpt-5-5
art_178,Azure,economy,Skill,0.91,,,gpt-5-5
art_178,Azure,Trump,Person,1.0,,,gpt-5-5
art_178,Azure,Paris,Location,0.61,,,gpt-5-5
art_178,Azure,200,Quantity,0.8,,,gpt-5-5
art_178,Azure,change,Event,0.53,,,gpt-5-5
art_178,Azure,U.S.,Location,0.92,,,gpt-5-5
art_178,Azure,second,Quantity,0.99,,,gpt-5-5
art_178,Azure,30 percent,Quantity,1.0,,,gpt-5-5
art_178,Azure,by 2025,DateTime,0.97,,,gpt-5-5
art_178,Azure,Barack Obama,Person,1.0,,,gpt-5-5
art_178,Azure,Paris,Location,0.59,,,gpt-5-5
art_178,Azure,Trump,Person,1.0,,,gpt-5-5
art_178,Azure,president,PersonType,0.91,,,gpt-5-5
art_178,Azure,Thursday,DateTime,1.0,,,gpt-5-5
art_178,Azure,American,Location,1.0,,,gpt-5-5
art_178,Azure,leadership,Skill,0.84,,,gpt-5-5
art_178,Azure,states,Location,0.59,,,gpt-5-5
art_178,Azure,cities,Location,0.57,,,gpt-5-5
art_178,Azure,planet,Location,0.56,,,gpt-5-5
art_178,Azure,Obama,Person,1.0,,,gpt-5-5
art_178,Azure,Vermont,Location,1.0,,,gpt-5-5
art_178,Azure,Sen.,PersonType,0.72,,,gpt-5-5
art_178,Azure,Bernie Sanders,Person,0.99,,,gpt-5-5
art_178,Azure,Trump,Person,0.98,,,gpt-5-5
art_178,Azure,Vice President,PersonType,0.79,,,gpt-5-5
art_178,Azure,Al Gore,Person,0.99,,,gpt-5-5
art_178,Azure,Republican National Committee,Organization,0.67,,,gpt-5-5
art_178,Azure,Chairwoman,PersonType,0.83,,,gpt-5-5
art_178,Azure,Ronna McDaniel,Person,1.0,,,gpt-5-5
art_178,Azure,Trump,Person,1.0,,,gpt-5-5
art_178,Azure,American,PersonType,0.97,,,gpt-5-5
art_178,Azure,workers,PersonType,0.5,,,gpt-5-5
art_178,Azure,president,PersonType,1.0,,,gpt-5-5
art_178,Azure,taxpayers,PersonType,0.99,,,gpt-5-5
art_178,Azure,president,PersonType,1.0,,,gpt-5-5
art_178,Azure,U.S.,Location,1.0,,,gpt-5-5
art_178,Azure,economy,Skill,0.69,,,gpt-5-5
art_178,Azure,Trump,Person,1.0,,,gpt-5-5
art_178,Azure,announcement,Event,0.53,,,gpt-5-5
art_178,Azure,Wednesday,DateTime,1.0,,,gpt-5-5
art_178,Azure,Twitter,Organization,0.87,,,gpt-5-5
art_178,Azure,American,PersonType,0.77,,,gpt-5-5
art_178,Azure,allies,PersonType,0.42,,,gpt-5-5
art_178,Azure,U.S.,Location,0.98,,,gpt-5-5
art_178,Azure,speech,Event,0.57,,,gpt-5-5
art_178,Azure,Berlin,Location,0.95,,,gpt-5-5
art_178,Azure,Chinese,Location,0.97,,,gpt-5-5
art_178,Azure,Premier,PersonType,0.5,,,gpt-5-5
art_178,Azure,Li Keqiang,Person,1.0,,,gpt-5-5
art_178,Azure,critics,PersonType,0.97,,,gpt-5-5
art_178,Azure,international officials,PersonType,0.76,,,gpt-5-5
art_178,Azure,America,Location,1.0,,,gpt-5-5
art_178,Azure,Miguel Canete,Person,1.0,,,gpt-5-5
art_178,Azure,European Union,Organization,0.86,,,gpt-5-5
art_178,Azure,climate change official,PersonType,0.68,,,gpt-5-5
art_178,Azure,Paris,Location,0.72,,,gpt-5-5
art_178,Azure,accord,Event,0.57,,,gpt-5-5
art_178,Azure,EU,Organization,0.6,,,gpt-5-5
art_178,Azure,island,Location,0.64,,,gpt-5-5
art_178,Azure,U.S.,Location,0.99,,,gpt-5-5
art_178,Azure,Trump,Person,1.0,,,gpt-5-5
art_178,Azure,White House,Location,0.9,,,gpt-5-5
art_178,Azure,Rose Garden,Location,0.76,,,gpt-5-5
art_178,Azure,2016 election season,Event,0.74,,,gpt-5-5
art_178,Azure,candidate,PersonType,0.98,,,gpt-5-5
art_178,Azure,Trump,Person,1.0,,,gpt-5-5
art_178,Azure,Paris,Location,0.96,,,gpt-5-5
art_178,Azure,first,Quantity,0.99,,,gpt-5-5
art_178,Azure,speech,Event,0.62,,,gpt-5-5
art_178,Azure,March 2016.,DateTime,1.0,,,gpt-5-5
art_178,Azure,United Nations,Organization,0.99,,,gpt-5-5
art_178,Azure,Trump,Person,1.0,,,gpt-5-5
art_178,Azure,Paris,Location,0.56,,,gpt-5-5
art_178,Azure,lawmakers,PersonType,0.98,,,gpt-5-5
art_178,Azure,members,PersonType,0.85,,,gpt-5-5
art_178,Azure,Trump,Person,0.99,,,gpt-5-5
art_178,Azure,Trump,Person,0.93,,,gpt-5-5
art_178,Azure,chief strategist,PersonType,0.62,,,gpt-5-5
art_178,Azure,Steve Bannon,Person,1.0,,,gpt-5-5
art_178,Azure,EPA,Organization,0.58,,,gpt-5-5
art_178,Azure,Scott Pruitt,Person,1.0,,,gpt-5-5
art_178,Azure,president,PersonType,0.96,,,gpt-5-5
art_178,Azure,row,Location,0.51,,,gpt-5-5
art_178,Azure,Thursday,DateTime,1.0,,,gpt-5-5
art_178,Azure,announcement,Event,0.59,,,gpt-5-5
art_178,Azure,Trump,Person,0.99,,,gpt-5-5
art_178,Azure,daughter,PersonType,0.97,,,gpt-5-5
art_178,Azure,Ivanka,Person,1.0,,,gpt-5-5
art_178,Azure,business leaders,PersonType,0.91,,,gpt-5-5
art_178,Azure,U.S.,Location,0.99,,,gpt-5-5
art_178,Azure,allies,PersonType,0.62,,,gpt-5-5
art_178,Azure,Paris,Location,0.93,,,gpt-5-5
art_178,Azure,Business leaders,PersonType,0.63,,,gpt-5-5
art_178,Azure,Apple,Organization,0.99,,,gpt-5-5
art_178,Azure,Tim Cook,Person,1.0,,,gpt-5-5
art_178,Azure,Tesla,Organization,0.99,,,gpt-5-5
art_178,Azure,Elon Musk,Person,1.0,,,gpt-5-5
art_178,Azure,Trump,Person,1.0,,,gpt-5-5
art_178,Azure,Democratic,PersonType,0.72,,,gpt-5-5
art_178,Azure,donor,PersonType,0.56,,,gpt-5-5
art_178,Azure,Tom Steyer,Person,1.0,,,gpt-5-5
art_178,Azure,Americans,PersonType,0.99,,,gpt-5-5
art_178,Azure,Trump,Person,1.0,,,gpt-5-5
art_178,Azure,Associated Press,Organization,0.9,,,gpt-5-5
art_178,AWS,President,PERSON,0.9985,,,gemini-2.5-pro
art_178,AWS,Trump,PERSON,0.5788,,,gemini-2.5-pro
art_178,AWS,Thursday,DATE,0.9981,,,gemini-2.5-pro
art_178,AWS,Paris climate agreement,TITLE,0.9912,,,gemini-2.5-pro
art_178,AWS,Trump,PERSON,0.9996,,,gemini-2.5-pro
art_178,AWS,Paris accord,TITLE,0.9441,,,gemini-2.5-pro
art_178,AWS,United States,LOCATION,0.8672,,,gemini-2.5-pro
art_178,AWS,Trump,PERSON,0.9994,,,gemini-2.5-pro
art_178,AWS,Republican,ORGANIZATION,0.8962,,,gemini-2.5-pro
art_178,AWS,United States,ORGANIZATION,0.868,,,gemini-2.5-pro
art_178,AWS,Syria,ORGANIZATION,0.8572,,,gemini-2.5-pro
art_178,AWS,Nicaragua,ORGANIZATION,0.8647,,,gemini-2.5-pro
art_178,AWS,Paris agreement,TITLE,0.9799,,,gemini-2.5-pro
art_178,AWS,Paris accord,TITLE,0.9443,,,gemini-2.5-pro
art_178,AWS,Trump,PERSON,0.9997,,,gemini-2.5-pro
art_178,AWS,Paris Climate Agreement,TITLE,0.9885,,,gemini-2.5-pro
art_178,AWS,nearly 200 nations,QUANTITY,0.9593,,,gemini-2.5-pro
art_178,AWS,U.S.,ORGANIZATION,0.6794,,,gemini-2.5-pro
art_178,AWS,second-largest emitter of,QUANTITY,0.8755,,,gemini-2.5-pro
art_178,AWS,nearly 30 percent,QUANTITY,0.9666,,,gemini-2.5-pro
art_178,AWS,2025,DATE,0.9961,,,gemini-2.5-pro
art_178,AWS,Former,PERSON,0.7205,,,gemini-2.5-pro
art_178,AWS,President,PERSON,0.9704,,,gemini-2.5-pro
