article_id,api,phrase,confidence,pair_id,outlet,topic,frame
art_117,AWS,The GSF,0.9991,pol_003,BBC,political conflict,state-centric
art_117,AWS,boats,0.9995,pol_003,BBC,political conflict,state-centric
art_117,AWS,sail,0.9889,pol_003,BBC,political conflict,state-centric
art_117,AWS,Barcelona,0.9995,pol_003,BBC,political conflict,state-centric
art_117,AWS,the end,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,last month,0.9998,pol_003,BBC,political conflict,state-centric
art_117,AWS,experts,0.9998,pol_003,BBC,political conflict,state-centric
art_117,AWS,the UN-backed Integrated Food Security Phase Classification,0.9991,pol_003,BBC,political conflict,state-centric
art_117,AWS,IPC,0.9998,pol_003,BBC,political conflict,state-centric
art_117,AWS,a famine,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,Gaza City,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,central and southern Gaza,0.9971,pol_003,BBC,political conflict,state-centric
art_117,AWS,weeks,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,Gaza,0.9997,pol_003,BBC,political conflict,state-centric
art_117,AWS,Hamas-run health ministry,0.9996,pol_003,BBC,political conflict,state-centric
art_117,AWS,at least 460 Palestinians,0.998,pol_003,BBC,political conflict,state-centric
art_117,AWS,the effects,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,malnutrition,0.9995,pol_003,BBC,political conflict,state-centric
art_117,AWS,the start,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,the war,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,182,0.9995,pol_003,BBC,political conflict,state-centric
art_117,AWS,the famine declaration,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,The UN,0.9996,pol_003,BBC,political conflict,state-centric
art_117,AWS,Israel,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,the blockade,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,Gaza,0.9998,pol_003,BBC,political conflict,state-centric
art_117,AWS,the entry,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,life-saving material,0.9998,pol_003,BBC,political conflict,state-centric
art_117,AWS,the occupying power,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,Israel,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,international law,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,sufficient food,0.9994,pol_003,BBC,political conflict,state-centric
art_117,AWS,medical supplies,0.7339,pol_003,BBC,political conflict,state-centric
art_117,AWS,Gaza,0.9983,pol_003,BBC,political conflict,state-centric
art_117,AWS,population,0.9997,pol_003,BBC,political conflict,state-centric
art_117,AWS,Israel,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,accordance,0.9951,pol_003,BBC,political conflict,state-centric
art_117,AWS,international law,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,the entry,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,aid,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,the IPC,0.9993,pol_003,BBC,political conflict,state-centric
art_117,AWS,findings,0.9996,pol_003,BBC,political conflict,state-centric
art_117,AWS,the health ministry,0.9979,pol_003,BBC,political conflict,state-centric
art_117,AWS,figures,0.994,pol_003,BBC,political conflict,state-centric
art_117,AWS,the allegation,0.9998,pol_003,BBC,political conflict,state-centric
art_117,AWS,a UN commission,0.999,pol_003,BBC,political conflict,state-centric
art_117,AWS,inquiry,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,its forces,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,genocide,0.9975,pol_003,BBC,political conflict,state-centric
art_117,AWS,Palestinians,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,Gaza,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,The Israeli military,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,a campaign,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,Gaza,0.9997,pol_003,BBC,political conflict,state-centric
art_117,AWS,response,0.999,pol_003,BBC,political conflict,state-centric
art_117,AWS,the Hamas-led attack,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,southern Israel,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,7,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,October 2023,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,"about 1,200 people",0.999,pol_003,BBC,political conflict,state-centric
art_117,AWS,251 others,0.9998,pol_003,BBC,political conflict,state-centric
art_117,AWS,hostage,0.9983,pol_003,BBC,political conflict,state-centric
art_117,AWS,"At least 67,160 people",0.9987,pol_003,BBC,political conflict,state-centric
art_117,AWS,Israeli attacks,0.9997,pol_003,BBC,political conflict,state-centric
art_117,AWS,Gaza,0.9999,pol_003,BBC,political conflict,state-centric
art_117,AWS,the territory,1.0,pol_003,BBC,political conflict,state-centric
art_117,AWS,health ministry,0.9996,pol_003,BBC,political conflict,state-centric
art_117,Google,Greta Thunberg,0.0993,pol_003,BBC,political conflict,state-centric
art_117,Google,Gaza,0.0777,pol_003,BBC,political conflict,state-centric
art_117,Google,Israel,0.0626,pol_003,BBC,political conflict,state-centric
art_117,Google,activists,0.0598,pol_003,BBC,political conflict,state-centric
art_117,Google,Global Sumud Flotilla,0.0511,pol_003,BBC,political conflict,state-centric
art_117,Google,activists,0.0289,pol_003,BBC,political conflict,state-centric
art_117,Google,Slovakia,0.0242,pol_003,BBC,political conflict,state-centric
art_117,Google,flotilla activists,0.0237,pol_003,BBC,political conflict,state-centric
art_117,Google,flotilla,0.0219,pol_003,BBC,political conflict,state-centric
art_117,Google,supporters,0.0207,pol_003,BBC,political conflict,state-centric
art_117,Google,blockade,0.0183,pol_003,BBC,political conflict,state-centric
art_117,Google,aid,0.0183,pol_003,BBC,political conflict,state-centric
art_117,Google,forces,0.0167,pol_003,BBC,political conflict,state-centric
art_117,Google,activist,0.014,pol_003,BBC,political conflict,state-centric
art_117,Google,people,0.0138,pol_003,BBC,political conflict,state-centric
art_117,Azure,UN-backed Integrated Food Security Phase Classification,,pol_003,BBC,political conflict,state-centric
art_117,Azure,flotilla activists' legal rights,,pol_003,BBC,political conflict,state-centric
art_117,Azure,The Israeli foreign ministry,,pol_003,BBC,political conflict,state-centric
art_117,Azure,"fake news"" accusations",,pol_003,BBC,political conflict,state-centric
art_117,Azure,lawyer Rafael Borrego,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Nine Swiss nationals,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Reuters news agency,,pol_003,BBC,political conflict,state-centric
art_117,Azure,170 other Gaza flotilla activists,,pol_003,BBC,political conflict,state-centric
art_117,Azure,female medical worker,,pol_003,BBC,political conflict,state-centric
art_117,Azure,routine medical examination,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Swedish climate campaigner,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Israeli foreign minister,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Global Sumud Flotilla,,pol_003,BBC,political conflict,state-centric
art_117,Azure,"global, international solidarity",,pol_003,BBC,political conflict,state-centric
art_117,Azure,170 other pro-Palestinian activists,,pol_003,BBC,political conflict,state-centric
art_117,Azure,fake news campaign,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Hamas-run health ministry,,pol_003,BBC,political conflict,state-centric
art_117,Azure,sufficient food,,pol_003,BBC,political conflict,state-centric
art_117,Azure,138 other activists,,pol_003,BBC,political conflict,state-centric
art_117,Azure,basic rights,,pol_003,BBC,political conflict,state-centric
art_117,Azure,legal blockade,,pol_003,BBC,political conflict,state-centric
art_117,Azure,The UN,,pol_003,BBC,political conflict,state-centric
art_117,Azure,medical supplies,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Swedish activist,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Spanish activists,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Israeli authorities,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Israeli military,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Israeli attacks,,pol_003,BBC,political conflict,state-centric
art_117,Azure,international maritime,,pol_003,BBC,political conflict,state-centric
art_117,Azure,international law,,pol_003,BBC,political conflict,state-centric
art_117,Azure,10 other people,,pol_003,BBC,political conflict,state-centric
art_117,Azure,hunger strike,,pol_003,BBC,political conflict,state-centric
art_117,Azure,humanitarian corridor,,pol_003,BBC,political conflict,state-centric
art_117,Azure,humanitarian law,,pol_003,BBC,political conflict,state-centric
art_117,Azure,two tons,,pol_003,BBC,political conflict,state-centric
art_117,Azure,16 European countries,,pol_003,BBC,political conflict,state-centric
art_117,Azure,separate flight,,pol_003,BBC,political conflict,state-centric
art_117,Azure,inhumane siege,,pol_003,BBC,political conflict,state-centric
art_117,Azure,last resort,,pol_003,BBC,political conflict,state-centric
art_117,Azure,long time,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Madrid airport,,pol_003,BBC,political conflict,state-centric
art_117,Azure,repeated physical,,pol_003,BBC,political conflict,state-centric
art_117,Azure,mental abuse,,pol_003,BBC,political conflict,state-centric
art_117,Azure,violent incident,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Spanish citizen,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Ketziot prison,,pol_003,BBC,political conflict,state-centric
art_117,Azure,minor injuries,,pol_003,BBC,political conflict,state-centric
art_117,Azure,last month,,pol_003,BBC,political conflict,state-centric
art_117,Azure,life-saving material,,pol_003,BBC,political conflict,state-centric
art_117,Azure,occupying power,,pol_003,BBC,political conflict,state-centric
art_117,Azure,UN commission,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Hamas-led attack,,pol_003,BBC,political conflict,state-centric
art_117,Azure,The GSF,,pol_003,BBC,political conflict,state-centric
art_117,Azure,naval blockade,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Greta Thunberg,,pol_003,BBC,political conflict,state-centric
art_117,Azure,US citizens,,pol_003,BBC,political conflict,state-centric
art_117,Azure,illegal siege,,pol_003,BBC,political conflict,state-centric
art_117,Azure,famine declaration,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Gaza City,,pol_003,BBC,political conflict,state-centric
art_117,Azure,southern Gaza,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Athens airport,,pol_003,BBC,political conflict,state-centric
art_117,Azure,ongoing genocide,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Sunday night,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Palestinian people,,pol_003,BBC,political conflict,state-centric
art_117,Azure,southern Israel,,pol_003,BBC,political conflict,state-centric
art_117,Azure,161 citizens,,pol_003,BBC,political conflict,state-centric
art_117,Azure,479 people,,pol_003,BBC,political conflict,state-centric
art_117,Azure,"1,200 people",,pol_003,BBC,political conflict,state-centric
art_117,Azure,"67,160 people",,pol_003,BBC,political conflict,state-centric
art_117,Azure,aid,,pol_003,BBC,political conflict,state-centric
art_117,Azure,fist,,pol_003,BBC,political conflict,state-centric
art_117,Azure,flowers,,pol_003,BBC,political conflict,state-centric
art_117,Azure,dozens,,pol_003,BBC,political conflict,state-centric
art_117,Azure,supporters,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Greece,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Slovakia,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Greek,,pol_003,BBC,political conflict,state-centric
art_117,Azure,French,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Italian,,pol_003,BBC,political conflict,state-centric
art_117,Azure,British,,pol_003,BBC,political conflict,state-centric
art_117,Azure,detention,,pol_003,BBC,political conflict,state-centric
art_117,Azure,deportations,,pol_003,BBC,political conflict,state-centric
art_117,Azure,board,,pol_003,BBC,political conflict,state-centric
art_117,Azure,42 boats,,pol_003,BBC,political conflict,state-centric
art_117,Azure,goal,,pol_003,BBC,political conflict,state-centric
art_117,Azure,sea,,pol_003,BBC,political conflict,state-centric
art_117,Azure,interceptions,,pol_003,BBC,political conflict,state-centric
art_117,Azure,publicity,,pol_003,BBC,political conflict,state-centric
art_117,Azure,total,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Monday,,pol_003,BBC,political conflict,state-centric
art_117,Azure,arrival,,pol_003,BBC,political conflict,state-centric
art_117,Azure,reporters,,pol_003,BBC,political conflict,state-centric
art_117,Azure,biggest,,pol_003,BBC,political conflict,state-centric
art_117,Azure,attempt,,pol_003,BBC,political conflict,state-centric
art_117,Azure,story,,pol_003,BBC,political conflict,state-centric
art_117,Azure,governments,,pol_003,BBC,political conflict,state-centric
art_117,Azure,leaders,,pol_003,BBC,political conflict,state-centric
art_117,Azure,death,,pol_003,BBC,political conflict,state-centric
art_117,Azure,destruction,,pol_003,BBC,political conflict,state-centric
art_117,Azure,shame,,pol_003,BBC,political conflict,state-centric
art_117,Azure,mistreatment,,pol_003,BBC,political conflict,state-centric
art_117,Azure,abuses,,pol_003,BBC,political conflict,state-centric
art_117,Azure,imprisonment,,pol_003,BBC,political conflict,state-centric
art_117,Azure,group,,pol_003,BBC,political conflict,state-centric
art_117,Azure,ground,,pol_003,BBC,political conflict,state-centric
art_117,Azure,hands,,pol_003,BBC,political conflict,state-centric
art_117,Azure,feet,,pol_003,BBC,political conflict,state-centric
art_117,Azure,cages,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Geneva,,pol_003,BBC,political conflict,state-centric
art_117,Azure,degrading,,pol_003,BBC,political conflict,state-centric
art_117,Azure,statement,,pol_003,BBC,political conflict,state-centric
art_117,Azure,part,,pol_003,BBC,political conflict,state-centric
art_117,Azure,Barcelona,,pol_003,BBC,political conflict,state-centric
art_117,Azure,end,,pol_003,BBC,political conflict,state-centric
art_117,Azure,experts,,pol_003,BBC,political conflict,state-centric
art_117,Azure,IPC,,pol_003,BBC,political conflict,state-centric
art_117,Azure,central,,pol_003,BBC,political conflict,state-centric
art_117,Azure,weeks,,pol_003,BBC,political conflict,state-centric
art_117,Azure,460 Palestinians,,pol_003,BBC,political conflict,state-centric
art_117,Azure,effects,,pol_003,BBC,political conflict,state-centric
art_117,Azure,malnutrition,,pol_003,BBC,political conflict,state-centric
art_117,Azure,start,,pol_003,BBC,political conflict,state-centric
art_117,Azure,war,,pol_003,BBC,political conflict,state-centric
art_117,Azure,entry,,pol_003,BBC,political conflict,state-centric
